Date,Close
1952-04-01,15.76
1952-05-01,14.98
1952-06-02,15.27
1952-07-01,16.0
1952-08-01,16.11
1952-09-02,15.81
1952-10-01,15.29
1952-11-03,15.26
1952-12-01,15.85
1953-01-02,16.28
1953-02-02,16.24
1953-03-02,15.87
1953-04-01,15.44
1953-05-01,15.11
1953-06-01,14.74
1953-07-01,14.78
1953-08-03,15.13
1953-09-01,14.25
1953-10-01,14.28
1953-11-02,14.97
1953-12-01,15.03
1954-01-04,15.12
1954-02-01,15.76
1954-03-01,15.93
1954-04-01,16.51
1954-05-03,17.15
1954-06-01,17.77
1954-07-01,17.79
1954-08-02,18.89
1954-09-01,18.33
1954-10-01,19.72
1954-11-01,19.43
1954-12-01,20.79
1955-01-03,22.5
1955-02-01,22.4
1955-03-01,22.39
1955-04-01,22.38
1955-05-02,22.96
1955-06-01,22.83
1955-07-01,24.68
1955-08-01,25.64
1955-09-01,25.8
1955-10-03,25.19
1955-11-01,24.98
1955-12-01,26.7
1956-01-03,26.5
1956-02-01,25.86
1956-03-01,26.76
1956-04-02,28.64
1956-05-01,28.34
1956-06-01,26.84
1956-07-02,27.66
1956-08-01,29.26
1956-09-04,28.26
1956-10-01,26.4
1956-11-01,27.49
1956-12-03,27.19
1957-01-02,27.34
1957-02-01,26.44
1957-03-01,25.94
1957-04-01,26.21
1957-05-01,27.36
1957-06-03,28.19
1957-07-01,28.26
1957-08-01,28.51
1957-09-03,27.14
1957-10-01,25.56
1957-11-01,24.21
1957-12-02,24.78
1958-01-02,24.19
1958-02-03,25.16
1958-03-03,24.57
1958-04-01,25.01
1958-05-01,25.92
1958-06-02,26.32
1958-07-01,26.85
1958-08-01,28.11
1958-09-02,28.35
1958-10-01,29.47
1958-11-03,30.34
1958-12-01,30.95
1959-01-02,32.51
1959-02-02,32.4
1959-03-02,32.73
1959-04-01,32.74
1959-05-01,33.92
1959-06-01,34.52
1959-07-01,34.75
1959-08-03,35.81
1959-09-01,34.75
1959-10-01,33.64
1959-11-02,33.95
1959-12-01,34.74
1960-01-04,35.48
1960-02-01,33.12
1960-03-01,33.13
1960-04-01,32.76
1960-05-02,31.97
1960-06-01,32.98
1960-07-01,33.65
1960-08-01,32.73
1960-09-01,33.62
1960-10-03,31.4
1960-11-01,31.72
1960-12-01,32.49
1961-01-03,33.81
1961-02-01,36.49
1961-03-01,37.52
1961-04-03,38.96
1961-05-01,38.84
1961-06-01,39.82
1961-07-03,39.17
1961-08-01,40.61
1961-09-01,41.28
1961-10-02,40.57
1961-11-01,41.93
1961-12-01,43.95
1962-01-02,43.61
1962-02-01,42.65
1962-03-01,43.3
1962-04-02,42.88
1962-05-01,40.69
1962-06-01,36.85
1962-07-02,34.73
1962-08-01,35.98
1962-09-04,36.56
1962-10-01,34.71
1962-11-01,35.8
1962-12-03,38.9
1963-01-02,39.44
1963-02-01,41.65
1963-03-01,40.2
1963-04-01,41.86
1963-05-01,43.75
1963-06-03,44.13
1963-07-01,42.92
1963-08-01,42.98
1963-09-03,45.15
1963-10-01,44.81
1963-11-01,45.73
1963-12-02,45.57
1964-01-02,46.6
1964-02-03,47.74
1964-03-02,48.53
1964-04-01,49.5
1964-05-01,50.28
1964-06-01,50.43
1964-07-01,52.0
1964-08-03,52.67
1964-09-01,52.35
1964-10-01,53.77
1964-11-02,54.7
1964-12-01,53.84
1965-01-04,54.51
1965-02-01,57.07
1965-03-01,57.23
1965-04-01,57.07
1965-05-03,59.44
1965-06-01,59.52
1965-07-01,57.12
1965-08-02,58.19
1965-09-01,59.86
1965-10-01,62.21
1965-11-01,64.32
1965-12-01,64.28
1966-01-03,65.29
1966-02-01,65.55
1966-03-01,64.31
1966-04-01,64.53
1966-05-02,65.48
1966-06-01,62.3
1966-07-01,62.23
1966-08-01,60.08
1966-09-01,56.99
1966-10-03,55.18
1966-11-01,59.8
1966-12-01,59.51
1967-01-03,60.01
1967-02-01,65.02
1967-03-01,66.42
1967-04-03,68.15
1967-05-01,72.2
1967-06-01,70.0
1967-07-03,71.11
1967-08-01,75.17
1967-09-01,74.5
1967-10-02,77.19
1967-11-01,74.94
1967-12-01,76.99
1968-01-02,78.92
1968-02-01,76.64
1968-03-01,74.31
1968-04-01,77.74
1968-05-01,82.99
1968-06-03,85.42
1968-07-01,85.48
1968-08-01,84.21
1968-09-03,86.59
1968-10-01,90.28
1968-11-01,91.11
1968-12-02,96.24
1969-01-02,93.19
1969-02-03,93.05
1969-03-03,89.61
1969-04-01,93.11
1969-05-01,95.83
1969-06-02,96.11
1969-07-01,92.36
1969-08-01,88.78
1969-09-02,91.53
1969-10-01,89.42
1969-11-03,94.81
1969-12-01,91.71
1970-01-02,92.33
1970-02-02,85.36
1970-03-02,89.51
1970-04-01,90.1
1970-05-01,81.69
1970-06-01,78.29
1970-07-01,73.56
1970-08-03,77.89
1970-09-01,82.08
1970-10-01,85.73
1970-11-02,85.14
1970-12-01,89.4
1971-01-04,93.42
1971-02-01,98.93
1971-03-01,101.8
1971-04-01,106.3
1971-05-03,111.3
1971-06-01,108.9
1971-07-01,108.5
1971-08-02,105.6
1971-09-01,108.6
1971-10-01,109.6
1971-11-01,103.7
1971-12-01,105.8
1972-01-03,113.6
1972-02-01,119.6
1972-03-01,126.3
1972-04-03,128.1
1972-05-01,130.2
1972-06-01,133.1
1972-07-03,130.6
1972-08-01,128.4
1972-09-01,130.7
1972-10-02,129.3
1972-11-01,131.6
1972-12-01,133.9
1973-01-02,134.6
1973-02-01,126.9
1973-03-01,119.5
1973-04-02,115.8
1973-05-01,108.0
1973-06-01,102.3
1973-07-02,100.1
1973-08-01,107.1
1973-09-04,105.5
1973-10-01,111.0
1973-11-01,109.6
1973-12-03,92.0
1974-01-02,92.5
1974-02-01,94.1
1974-03-01,94.1
1974-04-01,91.9
1974-05-01,87.6
1974-06-03,81.1
1974-07-01,75.4
1974-08-01,69.6
1974-09-03,60.9
1974-10-01,55.5
1974-11-01,65.1
1974-12-02,61.7
1975-01-02,60.7
1975-02-03,70.7
1975-03-03,73.8
1975-04-01,75.4
1975-05-01,79.3
1975-06-02,83.9
1975-07-01,86.3
1975-08-01,81.8
1975-09-02,77.9
1975-10-01,73.8
1975-11-03,76.6
1975-12-01,78.7
1976-01-02,78.1
1976-02-02,87.3
1976-03-01,90.3
1976-04-01,90.4
1976-05-03,89.1
1976-06-01,87.8
1976-07-01,90.3
1976-08-02,91.3
1976-09-01,90.6
1976-10-01,90.4
1976-11-01,90.4
1976-12-01,91.8
1977-01-03,97.7
1977-02-01,96.3
1977-03-01,95.1
1977-04-01,94.5
1977-05-02,95.8
1977-06-01,95.9
1977-07-01,99.9
1977-08-01,100.8
1977-09-01,100.4
1977-10-03,101.2
1977-11-01,96.7
1977-12-01,103.7
1978-01-03,104.0
1978-02-01,101.5
1978-03-01,101.5
1978-04-03,105.9
1978-05-01,116.0
1978-06-01,120.3
1978-07-03,120.1
1978-08-01,126.8
1978-09-01,135.4
1978-10-02,133.3
1978-11-01,114.6
1978-12-01,116.2
1979-01-02,117.8
1979-02-01,125.8
1979-03-01,123.3
1979-04-02,131.4
1979-05-01,133.8
1979-06-01,131.8
1979-07-02,137.0
1979-08-01,141.9
1979-09-04,148.5
1979-10-01,149.6
1979-11-01,136.4
1979-12-03,143.9
1980-01-02,148.2
1980-02-01,162.3
1980-03-03,156.9
1980-04-01,133.1
1980-05-01,139.7
1980-06-02,150.2
1980-07-01,158.2
1980-08-01,172.5
1980-09-02,182.3
1980-10-01,189.6
1980-11-03,193.1
1980-12-01,204.9
1981-01-02,203.6
1981-02-02,193.1
1981-03-02,199.1
1981-04-01,211.3
1981-05-01,216.7
1981-06-01,223.0
1981-07-01,214.6
1981-08-03,210.4
1981-09-01,195.2
1981-10-01,181.1
1981-11-02,197.3
1981-12-01,201.1
1982-01-04,195.5
1982-02-01,186.8
1982-03-01,180.1
1982-04-01,177.3
1982-05-03,185.0
1982-06-01,177.4
1982-07-01,170.6
1982-08-02,168.4
1982-09-01,177.3
1982-10-01,188.7
1982-11-01,214.5
1982-12-01,235.6
1983-01-03,230.6
1983-02-01,248.1
1983-03-01,261.8
1983-04-04,268.7
1983-05-02,290.5
1983-06-01,307.9
1983-07-01,318.7
1983-08-01,302.1
1983-09-01,294.4
1983-10-03,294.6
1983-11-01,273.0
1983-12-01,286.1
1984-01-03,277.6
1984-02-01,266.4
1984-03-01,253.5
1984-04-02,249.8
1984-05-01,250.3
1984-06-01,235.9
1984-07-02,237.9
1984-08-01,233.4
1984-09-04,251.4
1984-10-01,247.9
1984-11-01,248.0
1984-12-03,240.9
1985-01-02,245.9
1985-02-01,278.4
1985-03-01,287.2
1985-04-01,280.3
1985-05-01,279.6
1985-06-03,290.6
1985-07-01,296.5
1985-08-01,304.0
1985-09-03,296.6
1985-10-01,281.8
1985-11-01,294.1
1985-12-02,313.0
1986-01-02,325.0
1986-02-03,337.5
1986-03-03,359.8
1986-04-01,374.2
1986-05-01,381.7
1986-06-02,399.4
1986-07-01,407.6
1986-08-01,370.7
1986-09-02,380.1
1986-10-01,352.3
1986-11-03,361.1
1986-12-01,357.9
1987-01-02,353.2
1987-02-02,397.2
1987-03-02,423.9
1987-04-01,428.3
1987-05-01,418.4
1987-06-01,415.0
1987-07-01,424.5
1987-08-03,433.1
1987-09-01,452.5
1987-10-01,448.5
1987-11-02,328.3
1987-12-01,305.2
1988-01-04,338.5
1988-02-01,346.2
1988-03-01,367.3
1988-04-04,371.9
1988-05-02,379.7
1988-06-01,374.8
1988-07-01,394.7
1988-08-01,388.0
1988-09-01,373.0
1988-10-03,384.5
1988-11-01,382.4
1988-12-01,373.9
1989-01-03,378.6
1989-02-01,403.2
1989-03-01,399.8
1989-04-03,407.7
1989-05-01,427.5
1989-06-01,448.3
1989-07-03,436.0
1989-08-01,453.3
1989-09-01,471.3
1989-10-02,475.2
1989-11-01,456.6
1989-12-01,457.1
1990-01-02,459.3
1990-02-01,417.8
1990-03-01,427.2
1990-04-02,433.2
1990-05-01,421.9
1990-06-01,462.1
1990-07-02,462.0
1990-08-01,435.9
1990-09-04,381.7
1990-10-01,354.7
1990-11-01,330.6
1990-12-03,361.3
1991-01-02,372.2
1991-02-01,417.7
1991-03-01,456.7
1991-04-01,480.86
1991-05-01,487.85
1991-06-03,507.1
1991-07-01,481.31
1991-08-01,504.15
1991-09-03,520.91
1991-10-01,528.51
1991-11-01,540.93
1991-12-02,530.91
1992-01-02,586.45
1992-02-03,623.43
1992-03-02,635.47
1992-04-01,602.09
1992-05-01,578.14
1992-06-01,588.37
1992-07-01,568.99
1992-08-03,582.36
1992-09-01,565.61
1992-10-01,578.33
1992-11-02,607.57
1992-12-01,653.95
1993-01-04,671.8
1993-02-01,701.77
1993-03-01,669.51
1993-04-01,686.64
1993-05-03,666.71
1993-06-01,704.28
1993-07-01,703.59
1993-08-02,707.66
1993-09-01,746.15
1993-10-01,763.23
1993-11-01,783.77
1993-12-01,763.81
1994-01-03,770.76
1994-02-01,797.24
1994-03-01,788.64
1994-04-04,727.41
1994-05-02,740.68
1994-06-01,735.52
1994-07-01,706.85
1994-08-01,724.85
1994-09-01,758.95
1994-10-03,760.88
1994-11-01,772.19
1994-12-01,740.61
1995-01-03,743.58
1995-02-01,758.31
1995-03-01,791.87
1995-04-03,818.05
1995-05-01,841.63
1995-06-01,868.82
1995-07-03,934.53
1995-08-01,991.11
1995-09-01,1019.47
1995-10-02,1027.57
1995-11-01,1040.5
1995-12-01,1055.31
1996-01-02,1058.65
1996-02-01,1069.46
1996-03-01,1086.08
1996-04-01,1106.57
1996-05-01,1199.66
1996-06-03,1238.73
1996-07-01,1197.45
1996-08-01,1098.85
1996-09-03,1142.29
1996-10-01,1221.51
1996-11-01,1221.78
1996-12-02,1299.82
1997-01-02,1280.7
1997-02-03,1376.05
1997-03-03,1311.18
1997-04-01,1216.93
1997-05-01,1270.5
1997-06-02,1404.79
1997-07-01,1438.25
1997-08-01,1594.33
1997-09-02,1618.09
1997-10-01,1690.3
1997-11-03,1629.98
1997-12-01,1630.72
1998-01-02,1581.53
1998-02-02,1652.89
1998-03-02,1758.54
1998-04-01,1847.66
1998-05-01,1873.44
1998-06-01,1746.82
1998-07-01,1914.46
1998-08-03,1851.1
1998-09-01,1575.09
1998-10-01,1612.33
1998-11-02,1800.91
1998-12-01,2003.75
1999-01-04,2208.05
1999-02-01,2510.09
1999-03-01,2295.18
1999-04-01,2493.37
1999-05-03,2535.58
1999-06-01,2412.03
1999-07-01,2706.18
1999-08-02,2623.63
1999-09-01,2750.8
1999-10-01,2736.85
1999-11-01,2967.65
1999-12-01,3353.71
2000-01-03,4131.15
2000-02-01,4051.98
2000-03-01,4784.08
2000-04-03,4223.68
2000-05-01,3958.08
2000-06-01,3582.5
2000-07-03,3991.93
2000-08-01,3685.52
2000-09-01,4234.33
2000-10-02,3568.9
2000-11-01,3333.39
2000-12-01,2645.29
2001-01-02,2291.86
2001-02-01,2782.79
2001-03-01,2183.37
2001-04-02,1782.97
2001-05-01,2168.24
2001-06-01,2149.44
2001-07-02,2148.72
2001-08-01,2068.38
2001-09-04,1770.78
2001-10-01,1480.45
2001-11-01,1746.3
2001-12-03,1904.9
2002-01-02,1979.25
2002-02-01,1911.24
2002-03-01,1802.74
2002-04-01,1862.62
2002-05-01,1677.53
2002-06-03,1562.56
2002-07-01,1403.8
2002-08-01,1280.0
2002-09-03,1263.84
2002-10-01,1213.72
2002-11-01,1360.7
2002-12-02,1484.76
2003-01-02,1384.85
2003-02-03,1323.79
2003-03-03,1320.29
2003-04-01,1348.3
2003-05-01,1472.56
2003-06-02,1590.75
2003-07-01,1640.13
2003-08-01,1715.62
2003-09-02,1841.48
2003-10-01,1832.25
2003-11-03,1967.7
2003-12-01,1989.82
2004-01-02,2006.68
2004-02-02,2063.15
2004-03-01,2057.8
2004-04-01,2015.01
2004-05-03,1938.72
2004-06-01,1990.77
2004-07-01,2015.55
2004-08-02,1892.09
2004-09-01,1850.41
2004-10-01,1942.2
2004-11-01,1979.87
2004-12-01,2138.23
2005-01-03,2152.15
2005-02-01,2068.7
2005-03-01,2071.25
2005-04-01,1984.81
2005-05-02,1928.65
2005-06-01,2087.86
2005-07-01,2057.37
2005-08-01,2195.38
2005-09-01,2147.9
2005-10-03,2155.43
2005-11-01,2114.05
2005-12-01,2267.17
2006-01-03,2243.74
2006-02-01,2310.56
2006-03-01,2314.63
2006-04-03,2336.74
2006-05-01,2304.79
2006-06-01,2219.86
2006-07-03,2190.42
2006-08-01,2061.99
2006-09-01,2193.15
2006-10-02,2237.6
2006-11-01,2334.35
2006-12-01,2413.21
2007-01-03,2423.15
2007-02-01,2468.37
2007-03-01,2404.21
2007-04-02,2422.26
2007-05-01,2531.53
2007-06-01,2613.91
2007-07-02,2632.3
2007-08-01,2553.87
2007-09-04,2630.24
2007-10-01,2740.99
2007-11-01,2794.83
2007-12-03,2637.12
2008-01-02,2609.62
2008-02-01,2413.36
2008-03-03,2258.6
2008-04-01,2362.75
2008-05-01,2480.71
2008-06-02,2491.53
2008-07-01,2304.97
2008-08-01,2310.96
2008-09-02,2349.24
2008-10-01,2069.4
2008-11-03,1726.33
2008-12-01,1398.07
2009-01-02,1632.21
2009-02-02,1494.43
2009-03-02,1322.85
2009-04-01,1551.6
2009-05-01,1719.2
2009-06-01,1828.68
2009-07-01,1845.72
2009-08-03,2008.61
2009-09-01,1968.89
2009-10-01,2057.48
2009-11-02,2049.2
2009-12-01,2175.81
2010-01-04,2308.42
2010-02-01,2171.2
2010-03-01,2273.57
2010-04-01,2402.58
2010-05-03,2498.74
2010-06-01,2222.33
2010-07-01,2101.36
2010-08-02,2295.36
2010-09-01,2176.84
2010-10-01,2370.75
2010-11-01,2504.84
2010-12-01,2549.43
2011-01-03,2691.52
2011-02-01,2751.19
2011-03-01,2737.41
2011-04-01,2789.6
2011-05-02,2864.08
2011-06-01,2769.19
2011-07-01,2816.03
2011-08-01,2744.61
2011-09-01,2546.04
2011-10-03,2335.83
2011-11-01,2606.96
2011-12-01,2626.2
2012-01-03,2648.72
2012-02-01,2848.27
2012-03-01,2988.97
2012-04-02,3119.7
2012-05-01,3050.44
2012-06-01,2747.48
2012-07-02,2951.23
2012-08-01,2920.21
2012-09-04,3075.06
2012-10-01,3113.53
2012-11-01,3020.06
2012-12-03,3002.2
2013-01-02,3112.26
2013-02-01,3179.1
2013-03-01,3169.74
2013-04-01,3239.17
2013-05-01,3299.13
2013-06-03,3465.37
2013-07-01,3434.49
2013-08-01,3675.74
2013-09-03,3612.61
2013-10-01,3817.98
2013-11-01,3922.04
2013-12-02,4045.26
2014-01-02,4143.07
2014-02-03,3996.96
2014-03-03,4277.3
2014-04-01,4268.04
2014-05-01,4127.45
2014-06-02,4237.2
2014-07-01,4458.65
2014-08-01,4352.64
2014-09-02,4598.19
2014-10-01,4422.09
2014-11-03,4638.91
2014-12-01,4727.35
2015-01-02,4726.81
2015-02-02,4676.69
2015-03-02,5008.1
2015-04-01,4880.23
2015-05-01,5005.39
2015-06-01,5082.93
2015-07-01,5013.12
2015-08-03,5115.38
2015-09-01,4636.1
2015-10-01,4627.08
2015-11-02,5127.15
2015-12-01,5156.31
2016-01-04,4903.09
2016-02-01,4620.37
2016-03-01,4689.6
2016-04-01,4914.54
2016-05-02,4817.59
2016-06-01,4952.25
2016-07-01,4862.57
2016-08-01,5184.2
2016-09-01,5227.21
2016-10-03,5300.87
2016-11-01,5153.58
2016-12-01,5251.11
2017-01-03,5429.08
2017-02-01,5642.65
2017-03-01,5904.03
2017-04-03,5894.68
2017-05-01,6091.6
2017-06-01,6246.83
2017-07-03,6110.06
2017-08-01,6362.94
2017-09-01,6435.33
2017-10-02,6516.72
2017-11-01,6716.53
2017-12-01,6847.59
2018-01-02,7006.9
2018-02-01,7385.86
2018-03-01,7180.56
2018-04-02,6870.12
2018-05-01,7130.7
2018-06-01,7554.33
2018-07-02,7567.69
2018-08-01,7707.29
2018-09-04,8091.25
2018-10-01,8037.3
2018-11-01,7434.06
2018-12-03,7441.51
2019-01-02,6665.94
2019-02-01,7263.87
2019-03-01,7595.35
2019-04-01,7828.91
2019-05-01,8049.64
2019-06-03,7333.02
2019-07-01,8091.16
2019-08-01,8111.12
2019-09-03,7874.16
2019-10-01,7908.69
2019-11-01,8386.4
2019-12-02,8567.99
2020-01-02,9092.19
2020-02-03,9273.4
2020-03-02,8952.165
2020-04-01,7360.582
2020-05-01,8604.948
2020-06-01,9552.049
2020-07-01,10154.63
2020-08-03,10902.8
2020-09-01,11939.67
2020-10-01,11326.51
2020-11-02,10957.61
2020-12-01,12355.11
2021-01-04,12698.45
2021-02-01,13403.39
2021-03-01,13588.83
2021-04-01,13480.11
2021-05-03,13895.12
2021-06-01,13736.48
2021-07-01,14522.38
2021-08-02,14681.07
2021-09-01,15309.38
2021-10-01,14566.7
2021-11-01,15595.92
2021-12-01,15254.05
2022-01-03,15832.8
2022-02-01,14346.0
2022-03-01,13532.46
2022-04-01,14261.5
2022-05-02,12536.02
2022-06-01,11994.46
2022-07-01,11127.84
2022-08-01,12368.98
2022-09-01,11785.13
2022-10-03,10815.43
2022-11-01,10890.85
2022-12-01,11482.45
2023-01-03,10386.98
2023-02-03,12006.96
2023-03-01,11379.48
2023-04-03,12189.45
2023-05-01,12212.6
