Date,Close
1925-03-02,11.6
1925-04-01,10.96
1925-05-01,11.24
1925-06-01,11.81
1925-07-01,11.91
1925-08-01,12.06
1925-09-01,12.43
1925-10-01,12.77
1925-11-02,13.58
1925-12-01,13.4
1926-01-02,14.03
1926-02-01,13.8
1926-03-01,13.32
1926-04-01,12.69
1926-05-01,12.97
1926-06-01,13.0
1926-07-01,13.83
1926-08-02,14.38
1926-09-01,14.77
1926-10-01,14.54
1926-11-01,13.86
1926-12-01,14.19
1927-01-03,14.21
1927-02-01,14.3
1927-03-01,14.91
1927-04-01,15.01
1927-05-02,15.26
1927-06-01,16.0
1927-07-01,15.6
1927-08-01,16.87
1927-09-01,17.09
1927-10-01,17.63
1927-11-01,16.31
1927-12-01,17.38
1928-01-03,17.76
1928-02-01,17.53
1928-03-01,17.3
1928-04-02,18.91
1928-05-01,19.78
1928-06-01,20.07
1928-07-02,18.98
1928-08-01,19.42
1928-09-01,20.87
1928-10-01,21.36
1928-11-01,21.99
1928-12-01,24.03
1929-01-02,24.81
1929-02-01,25.84
1929-03-01,25.83
1929-04-01,24.88
1929-05-01,25.99
1929-06-01,24.92
1929-07-01,27.77
1929-08-01,29.08
1929-09-03,31.82
1929-10-01,29.98
1929-11-04,22.88
1929-12-02,20.95
1930-01-02,21.18
1930-02-01,22.93
1930-03-01,23.45
1930-04-01,25.37
1930-05-01,24.3
1930-06-02,24.4
1930-07-01,20.24
1930-08-01,21.11
1930-09-02,21.38
1930-10-01,19.42
1930-11-01,17.09
1930-12-01,16.8
1931-01-02,15.85
1931-02-02,16.16
1931-03-02,17.52
1931-04-01,16.52
1931-05-01,14.65
1931-06-01,12.4
1931-07-01,15.07
1931-08-01,13.84
1931-09-01,13.92
1931-10-01,9.53
1931-11-02,10.5
1931-12-01,9.38
1932-01-02,7.82
1932-02-01,8.23
1932-03-01,8.35
1932-04-01,7.18
1932-05-02,5.74
1932-06-01,4.4
1932-07-01,4.6
1932-08-01,6.11
1932-09-01,8.47
1932-10-01,8.15
1932-11-01,6.76
1932-12-01,6.73
1933-01-03,6.83
1933-02-01,6.67
1933-03-01,5.77
1933-04-01,5.88
1933-05-01,8.43
1933-06-01,9.74
1933-07-01,11.19
1933-08-01,10.25
1933-09-01,11.23
1933-10-02,9.62
1933-11-01,9.12
1933-12-01,9.91
1934-01-02,10.11
1934-02-01,11.46
1934-03-01,10.72
1934-04-02,10.76
1934-05-01,10.46
1934-06-01,9.38
1934-07-02,9.69
1934-08-01,8.95
1934-09-01,9.13
1934-10-01,8.83
1934-11-01,8.77
1934-12-01,9.53
1935-01-02,9.51
1935-02-01,9.05
1935-03-01,8.79
1935-04-01,8.54
1935-05-01,9.23
1935-06-01,9.51
1935-07-01,10.28
1935-08-01,11.04
1935-09-03,11.21
1935-10-01,11.48
1935-11-01,12.61
1935-12-02,12.75
1936-01-02,13.4
1936-02-01,14.3
1936-03-02,14.77
1936-04-01,15.19
1936-05-01,13.87
1936-06-01,14.39
1936-07-01,14.9
1936-08-01,15.87
1936-09-01,15.95
1936-10-01,16.04
1936-11-02,17.17
1936-12-01,17.14
1937-01-02,17.02
1937-02-01,17.88
1937-03-01,18.09
1937-04-01,17.71
1937-05-01,16.43
1937-06-01,15.96
1937-07-01,15.47
1937-08-02,17.07
1937-09-01,15.61
1937-10-01,13.72
1937-11-01,12.08
1937-12-01,10.97
1938-01-03,10.52
1938-02-01,10.89
1938-03-01,11.46
1938-04-01,8.91
1938-05-02,9.59
1938-06-01,9.57
1938-07-01,11.91
1938-08-01,12.25
1938-09-01,11.92
1938-10-01,12.46
1938-11-01,13.1
1938-12-01,12.61
1939-01-03,13.08
1939-02-01,12.12
1939-03-01,12.7
1939-04-01,11.23
1939-05-01,10.86
1939-06-01,11.42
1939-07-01,10.97
1939-08-01,12.04
1939-09-01,11.3
1939-10-02,12.88
1939-11-01,12.82
1939-12-01,12.29
1940-01-02,12.63
1940-02-01,12.05
1940-03-01,12.06
1940-04-01,12.21
1940-05-01,12.03
1940-06-01,9.23
1940-07-01,9.87
1940-08-01,10.26
1940-09-03,10.56
1940-10-01,10.81
1940-11-01,11.08
1940-12-02,10.62
1941-01-02,10.48
1941-02-01,10.0
1941-03-01,9.9
1941-04-01,9.97
1941-05-01,9.3
1941-06-02,9.36
1941-07-01,9.82
1941-08-01,10.34
1941-09-02,10.34
1941-10-01,10.17
1941-11-01,9.54
1941-12-01,9.07
1942-01-02,8.89
1942-02-02,8.84
1942-03-02,8.47
1942-04-01,8.05
1942-05-01,7.71
1942-06-01,8.19
1942-07-01,8.23
1942-08-01,8.56
1942-09-01,8.62
1942-10-01,8.92
1942-11-02,9.48
1942-12-01,9.28
1943-01-02,9.84
1943-02-01,10.52
1943-03-01,10.92
1943-04-01,11.59
1943-05-01,11.65
1943-06-01,12.18
1943-07-01,12.36
1943-08-02,11.47
1943-09-01,11.84
1943-10-01,12.09
1943-11-01,11.92
1943-12-01,11.13
1944-01-03,11.66
1944-02-01,11.83
1944-03-01,11.87
1944-04-01,12.04
1944-05-01,11.96
1944-06-01,12.31
1944-07-01,12.99
1944-08-01,12.78
1944-09-01,12.86
1944-10-02,12.8
1944-11-01,12.83
1944-12-01,12.8
1945-01-02,13.33
1945-02-01,13.5
1945-03-01,14.32
1945-04-02,13.77
1945-05-01,14.79
1945-06-01,15.03
1945-07-02,15.03
1945-08-01,14.68
1945-09-04,15.51
1945-10-01,16.33
1945-11-01,16.87
1945-12-01,17.29
1946-01-02,17.25
1946-02-01,18.64
1946-03-01,17.21
1946-04-01,18.06
1946-05-01,18.71
1946-06-03,19.05
1946-07-01,18.54
1946-08-01,18.01
1946-09-03,15.53
1946-10-01,14.92
1946-11-01,15.07
1946-12-02,14.44
1947-01-02,15.2
1947-02-01,15.74
1947-03-01,15.44
1947-04-01,15.23
1947-05-01,14.69
1947-06-02,14.3
1947-07-01,15.46
1947-08-01,15.8
1947-09-02,15.37
1947-10-01,15.16
1947-11-01,15.48
1947-12-01,15.07
1948-01-02,15.34
1948-02-01,14.71
1948-03-01,14.07
1948-04-01,15.12
1948-05-01,15.44
1948-06-01,16.74
1948-07-01,16.7
1948-08-02,15.85
1948-09-01,16.16
1948-10-01,15.67
1948-11-01,16.7
1948-12-01,15.01
1949-01-03,14.95
1949-02-01,15.34
1949-03-01,14.71
1949-04-01,14.94
1949-05-02,14.78
1949-06-01,14.14
1949-07-01,14.26
1949-08-01,15.12
1949-09-01,15.31
1949-10-01,15.52
1949-11-01,16.2
1949-12-01,16.15
1950-01-03,16.66
1950-02-01,17.05
1950-03-01,17.24
1950-04-01,17.34
1950-05-01,18.22
1950-06-01,18.77
1950-07-03,17.64
1950-08-01,18.02
1950-09-01,18.55
1950-10-02,19.69
1950-11-01,19.56
1950-12-01,19.66
1951-01-02,20.77
1951-02-01,21.77
1951-03-01,21.85
1951-04-02,21.32
1951-05-01,22.53
1951-06-01,21.48
1951-07-02,21.1
1951-08-01,22.51
1951-09-04,23.28
1951-10-01,23.47
1951-11-01,23.1
1951-12-01,22.94
1952-01-02,23.8
1952-02-01,24.3
1952-03-01,23.28
1952-04-01,24.18
1952-05-01,23.17
1952-06-02,23.8
1952-07-01,25.12
1952-08-01,25.45
1952-09-02,25.15
1952-10-01,24.48
1952-11-03,24.6
1952-12-01,25.68
1953-01-02,26.54
1953-02-02,26.51
1953-03-02,25.93
1953-04-01,25.25
1953-05-01,24.73
1953-06-01,24.15
1953-07-01,24.24
1953-08-03,24.84
1953-09-01,23.42
1953-10-01,23.49
1953-11-02,24.66
1953-12-01,24.78
1954-01-04,24.95
1954-02-01,25.99
1954-03-01,26.25
1954-04-01,27.17
1954-05-03,28.21
1954-06-01,29.19
1954-07-01,29.21
1954-08-02,30.99
1954-09-01,30.04
1954-10-01,32.29
1954-11-01,31.79
1954-12-01,33.99
1955-01-03,36.75
1955-02-01,36.72
1955-03-01,36.83
1955-04-01,36.95
1955-05-02,38.04
1955-06-01,37.96
1955-07-01,41.19
1955-08-01,42.93
1955-09-01,43.37
1955-10-03,42.49
1955-11-01,42.28
1955-12-01,45.35
1956-01-03,45.16
1956-02-01,44.03
1956-03-01,45.54
1956-04-02,48.7
1956-05-01,48.16
1956-06-01,45.58
1956-07-02,46.93
1956-08-01,49.62
1956-09-04,47.89
1956-10-01,44.7
1956-11-01,46.52
1956-12-03,45.98
1957-01-02,46.2
1957-02-01,44.62
1957-03-01,43.74
1957-04-01,44.14
1957-05-01,46.02
1957-06-03,47.37
1957-07-01,47.43
1957-08-01,47.79
1957-09-03,45.44
1957-10-01,42.76
1957-11-01,40.44
1957-12-02,41.36
1958-01-02,40.33
1958-02-03,42.04
1958-03-03,41.13
1958-04-01,41.93
1958-05-01,43.54
1958-06-02,44.31
1958-07-01,45.28
1958-08-01,47.49
1958-09-02,48.0
1958-10-01,49.98
1958-11-03,51.56
1958-12-01,52.69
1959-01-02,55.44
1959-02-02,55.21
1959-03-02,55.73
1959-04-01,55.69
1959-05-01,57.65
1959-06-01,58.63
1959-07-01,58.97
1959-08-03,60.71
1959-09-01,58.87
1959-10-01,56.94
1959-11-02,57.41
1959-12-01,58.7
1960-01-04,59.91
1960-02-01,55.96
1960-03-01,56.01
1960-04-01,55.43
1960-05-02,54.13
1960-06-01,55.89
1960-07-01,57.06
1960-08-01,55.53
1960-09-01,57.09
1960-10-03,53.36
1960-11-01,53.94
1960-12-01,55.3
1961-01-03,57.57
1961-02-01,61.9
1961-03-01,63.43
1961-04-03,65.6
1961-05-01,65.17
1961-06-01,66.56
1961-07-03,65.21
1961-08-01,67.37
1961-09-01,68.19
1961-10-02,66.77
1961-11-01,68.73
1961-12-01,71.78
1962-01-02,70.96
1962-02-01,69.26
1962-03-01,70.2
1962-04-02,69.37
1962-05-01,65.7
1962-06-01,59.38
1962-07-02,55.86
1962-08-01,57.75
1962-09-04,58.56
1962-10-01,55.49
1962-11-01,57.12
1962-12-03,61.94
1963-01-02,62.69
1963-02-01,66.31
1963-03-01,64.1
1963-04-01,66.85
1963-05-01,69.97
1963-06-03,70.69
1963-07-01,68.86
1963-08-01,69.07
1963-09-03,72.66
1963-10-01,72.22
1963-11-01,73.83
1963-12-02,73.66
1964-01-02,75.43
1964-02-03,76.97
1964-03-02,77.97
1964-04-01,79.24
1964-05-01,80.17
1964-06-01,80.11
1964-07-01,82.27
1964-08-03,83.0
1964-09-01,82.18
1964-10-01,84.08
1964-11-02,85.18
1964-12-01,83.55
1965-01-04,84.23
1965-02-01,87.58
1965-03-01,87.25
1965-04-01,86.32
1965-05-03,89.23
1965-06-01,88.72
1965-07-01,84.48
1965-08-02,85.42
1965-09-01,87.17
1965-10-01,89.9
1965-11-01,92.23
1965-12-01,91.5
1966-01-03,92.18
1966-02-01,92.16
1966-03-01,90.06
1966-04-01,89.94
1966-05-02,90.9
1966-06-01,86.1
1966-07-01,85.61
1966-08-01,82.31
1966-09-01,77.7
1966-10-03,74.9
1966-11-01,80.81
1966-12-01,80.08
1967-01-03,80.38
1967-02-01,86.43
1967-03-01,87.68
1967-04-03,89.24
1967-05-01,93.84
1967-06-01,90.23
1967-07-03,90.91
1967-08-01,95.37
1967-09-01,93.68
1967-10-02,96.32
1967-11-01,92.71
1967-12-01,94.5
1968-01-02,96.11
1968-02-01,92.56
1968-03-01,89.11
1968-04-01,92.48
1968-05-01,97.97
1968-06-03,99.99
1968-07-01,99.4
1968-08-01,97.28
1968-09-03,99.32
1968-10-01,102.86
1968-11-01,103.06
1968-12-02,108.12
1969-01-02,103.93
1969-02-03,102.89
1969-03-03,98.38
1969-04-01,101.42
1969-05-01,103.51
1969-06-02,102.94
1969-07-01,98.08
1969-08-01,93.47
1969-09-02,95.54
1969-10-01,92.52
1969-11-03,97.15
1969-12-01,93.22
1970-01-02,93.0
1970-02-02,85.75
1970-03-02,89.71
1970-04-01,90.07
1970-05-01,81.44
1970-06-01,77.84
1970-07-01,72.94
1970-08-03,77.02
1970-09-01,80.95
1970-10-01,84.32
1970-11-02,83.51
1970-12-01,87.47
1971-01-04,91.15
1971-02-01,96.42
1971-03-01,97.0
1971-04-01,100.39
1971-05-03,103.29
1971-06-01,100.2
1971-07-01,99.78
1971-08-02,95.96
1971-09-01,99.07
1971-10-01,98.93
1971-11-01,92.8
1971-12-01,95.44
1972-01-03,101.67
1972-02-01,104.01
1972-03-01,107.35
1972-04-03,107.48
1972-05-01,106.69
1972-06-01,109.69
1972-07-03,107.49
1972-08-01,108.4
1972-09-01,111.51
1972-10-02,110.16
1972-11-01,112.67
1972-12-01,117.38
1973-01-02,119.1
1973-02-01,114.76
1973-03-01,111.05
1973-04-02,110.18
1973-05-01,107.1
1973-06-01,103.93
1973-07-02,102.9
1973-08-01,106.83
1973-09-04,104.51
1973-10-01,108.21
1973-11-01,107.69
1973-12-03,93.9
1974-01-02,97.68
1974-02-01,95.32
1974-03-01,95.53
1974-04-01,93.25
1974-05-01,92.22
1974-06-03,89.1
1974-07-01,86.02
1974-08-01,78.75
1974-09-03,70.52
1974-10-01,63.39
1974-11-01,73.88
1974-12-02,68.11
1975-01-02,70.23
1975-02-03,77.82
1975-03-03,83.03
1975-04-01,82.64
1975-05-01,88.1
1975-06-02,92.58
1975-07-01,94.85
1975-08-01,87.99
1975-09-02,85.48
1975-10-01,82.93
1975-11-03,88.09
1975-12-01,90.67
1976-01-02,90.9
1976-02-02,100.87
1976-03-01,100.02
1976-04-01,102.24
1976-05-03,100.92
1976-06-01,99.85
1976-07-01,103.59
1976-08-02,103.19
1976-09-01,104.06
1976-10-01,104.17
1976-11-01,103.1
1976-12-01,102.49
1977-01-03,107.0
1977-02-01,102.54
1977-03-01,100.66
1977-04-01,99.21
1977-05-02,98.93
1977-06-01,96.93
1977-07-01,100.1
1977-08-01,99.12
1977-09-01,96.83
1977-10-03,96.74
1977-11-01,91.35
1977-12-01,94.69
1978-01-03,93.82
1978-02-01,89.93
1978-03-01,87.19
1978-04-03,88.46
1978-05-01,97.67
1978-06-01,97.35
1978-07-03,95.09
1978-08-01,100.66
1978-09-01,103.68
1978-10-02,102.96
1978-11-01,96.85
1978-12-01,96.28
1979-01-02,96.73
1979-02-01,99.96
1979-03-01,96.9
1979-04-02,100.9
1979-05-01,101.68
1979-06-01,99.17
1979-07-02,101.99
1979-08-01,104.17
1979-09-04,107.44
1979-10-01,108.56
1979-11-01,102.57
1979-12-03,105.83
1980-01-02,105.76
1980-02-01,115.12
1980-03-03,112.5
1980-04-01,102.18
1980-05-01,105.46
1980-06-02,110.76
1980-07-01,114.93
1980-08-01,121.21
1980-09-02,123.74
1980-10-01,127.13
1980-11-03,129.04
1980-12-01,137.21
1981-01-02,136.34
1981-02-02,126.91
1981-03-02,132.01
1981-04-01,136.57
1981-05-01,132.72
1981-06-01,132.41
1981-07-01,129.77
1981-08-03,130.48
1981-09-01,123.02
1981-10-01,117.08
1981-11-02,124.2
1981-12-01,126.1
1982-01-04,122.74
1982-02-01,117.78
1982-03-01,113.31
1982-04-01,113.79
1982-05-03,116.82
1982-06-01,111.68
1982-07-01,108.71
1982-08-02,108.98
1982-09-01,118.25
1982-10-01,121.97
1982-11-01,135.47
1982-12-01,138.72
1983-01-03,138.34
1983-02-01,142.96
1983-03-01,150.88
1983-04-04,153.02
1983-05-02,162.11
1983-06-01,162.55
1983-07-01,168.64
1983-08-01,162.04
1983-09-01,164.23
1983-10-03,165.81
1983-11-01,163.66
1983-12-01,166.49
1984-01-03,164.04
1984-02-01,162.74
1984-03-01,158.19
1984-04-02,157.98
1984-05-01,161.68
1984-06-01,153.24
1984-07-02,153.2
1984-08-01,154.08
1984-09-04,164.88
1984-10-01,164.62
1984-11-01,167.49
1984-12-03,162.82
1985-01-02,165.37
1985-02-01,178.63
1985-03-01,183.23
1985-04-01,181.27
1985-05-01,178.37
1985-06-03,189.32
1985-07-01,192.43
1985-08-01,192.11
1985-09-03,187.91
1985-10-01,185.07
1985-11-01,191.53
1985-12-02,200.46
1986-01-02,209.59
1986-02-03,213.96
1986-03-03,225.42
1986-04-01,235.14
1986-05-01,235.16
1986-06-02,245.04
1986-07-01,252.04
1986-08-01,234.91
1986-09-02,248.52
1986-10-01,233.6
1986-11-03,245.8
1986-12-01,249.05
1987-01-02,246.45
1987-02-02,276.45
1987-03-02,283.0
1987-04-01,292.38
1987-05-01,288.03
1987-06-01,289.83
1987-07-01,302.94
1987-08-03,317.57
1987-09-01,323.4
1987-10-01,327.33
1987-11-02,255.75
1987-12-01,232.0
1988-01-04,255.94
1988-02-01,255.04
1988-03-01,267.22
1988-04-04,256.09
1988-05-02,261.56
1988-06-01,266.69
1988-07-01,271.78
1988-08-01,272.21
1988-09-01,258.35
1988-10-03,271.38
1988-11-01,279.06
1988-12-01,272.49
1989-01-03,275.31
1989-02-01,297.09
1989-03-01,287.11
1989-04-03,296.39
1989-05-01,309.12
1989-06-01,321.97
1989-07-03,319.23
1989-08-01,343.75
1989-09-01,353.73
1989-10-02,350.87
1989-11-01,341.2
1989-12-01,350.63
1990-01-02,359.69
1990-02-01,328.79
1990-03-01,332.74
1990-04-02,338.7
1990-05-01,332.25
1990-06-01,363.16
1990-07-02,359.54
1990-08-01,355.52
1990-09-04,323.09
1990-10-01,314.94
1990-11-01,307.02
1990-12-03,324.1
1991-01-02,326.45
1991-02-01,343.05
1991-03-01,370.47
1991-04-01,371.3
1991-05-01,380.29
1991-06-03,388.06
1991-07-01,377.92
1991-08-01,387.12
1991-09-03,392.15
1991-10-01,389.2
1991-11-01,391.32
1991-12-02,381.4
1992-01-02,417.26
1992-02-03,409.53
1992-03-02,412.45
1992-04-01,404.23
1992-05-01,412.53
1992-06-01,417.3
1992-07-01,412.88
1992-08-03,425.09
1992-09-01,416.07
1992-10-01,416.29
1992-11-02,422.75
1992-12-01,430.78
1993-01-04,435.38
1993-02-01,442.52
1993-03-01,442.01
1993-04-01,450.3
1993-05-03,442.46
1993-06-01,453.83
1993-07-01,449.02
1993-08-02,450.15
1993-09-01,463.15
1993-10-01,461.28
1993-11-01,469.1
1993-12-01,461.89
1994-01-03,465.44
1994-02-01,479.62
1994-03-01,464.44
1994-04-04,438.92
1994-05-02,453.02
1994-06-01,457.63
1994-07-01,446.2
1994-08-01,461.01
1994-09-01,473.17
1994-10-03,461.74
1994-11-01,468.42
1994-12-01,448.92
1995-01-03,459.11
1995-02-01,470.4
1995-03-01,485.65
1995-04-03,501.85
1995-05-01,514.26
1995-06-01,533.49
1995-07-03,547.09
1995-08-01,559.64
1995-09-01,563.84
1995-10-02,581.72
1995-11-01,584.22
1995-12-01,606.98
1996-01-02,620.73
1996-02-01,638.46
1996-03-01,644.37
1996-04-01,653.73
1996-05-01,654.58
1996-06-03,667.68
1996-07-01,675.88
1996-08-01,650.02
1996-09-03,654.72
1996-10-01,689.08
1996-11-01,703.77
1996-12-02,756.56
1997-01-02,737.01
1997-02-03,786.73
1997-03-03,795.31
1997-04-01,759.64
1997-05-01,798.53
1997-06-02,846.36
1997-07-01,891.03
1997-08-01,947.14
1997-09-02,927.58
1997-10-01,955.41
1997-11-03,938.99
1997-12-01,974.77
1998-01-02,975.04
1998-02-02,1001.27
1998-03-02,1047.7
1998-04-01,1108.15
1998-05-01,1121.0
1998-06-01,1090.98
1998-07-01,1148.56
1998-08-03,1112.44
1998-09-01,994.26
1998-10-01,986.39
1998-11-02,1111.6
1998-12-01,1175.28
1999-01-04,1228.1
1999-02-01,1273.0
1999-03-01,1236.16
1999-04-01,1293.72
1999-05-03,1354.63
1999-06-01,1294.26
1999-07-01,1380.96
1999-08-02,1328.05
1999-09-01,1331.07
1999-10-01,1282.81
1999-11-01,1354.12
1999-12-01,1397.72
2000-01-03,1455.22
2000-02-01,1409.28
2000-03-01,1379.19
2000-04-03,1505.97
2000-05-01,1468.25
2000-06-01,1448.81
2000-07-03,1469.54
2000-08-01,1438.1
2000-09-01,1520.77
2000-10-02,1436.23
2000-11-01,1421.21
2000-12-01,1315.17
2001-01-02,1283.27
2001-02-01,1373.33
2001-03-01,1241.08
2001-04-02,1145.87
2001-05-01,1266.44
2001-06-01,1260.67
2001-07-02,1236.71
2001-08-01,1215.93
2001-09-04,1132.94
2001-10-01,1037.79
2001-11-01,1084.1
2001-12-03,1128.34
2002-01-02,1154.67
2002-02-01,1122.2
2002-03-01,1131.78
2002-04-01,1146.54
2002-05-01,1086.46
2002-06-03,1040.68
2002-07-01,968.65
2002-08-01,884.66
2002-09-03,878.02
2002-10-01,847.91
2002-11-01,900.96
2002-12-02,934.53
2003-01-02,909.03
2003-02-03,860.32
2003-03-03,834.81
2003-04-01,858.48
2003-05-01,916.3
2003-06-02,967.0
2003-07-01,982.32
2003-08-01,980.15
2003-09-02,1021.99
2003-10-01,1018.22
2003-11-03,1059.02
2003-12-01,1070.12
2004-01-02,1108.48
2004-02-02,1135.26
2004-03-01,1155.97
2004-04-01,1132.17
2004-05-03,1117.49
2004-06-01,1121.2
2004-07-01,1128.94
2004-08-02,1106.62
2004-09-01,1105.91
2004-10-01,1131.5
2004-11-01,1130.51
2004-12-01,1191.37
2005-01-03,1202.08
2005-02-01,1189.41
2005-03-01,1210.41
2005-04-01,1172.92
2005-05-02,1162.16
2005-06-01,1202.22
2005-07-01,1194.44
2005-08-01,1235.35
